,beta_age,beta_failures,beta_Medu,beta_absences,beta_G2,beta_sex_M,beta_higher_yes,beta_intercept,missing_higher_yes_0,missing_higher_yes_1,missing_higher_yes_2,missing_higher_yes_3,missing_higher_yes_4,missing_higher_yes_5,missing_higher_yes_6,missing_higher_yes_7,missing_higher_yes_8,missing_higher_yes_9,missing_higher_yes_10,missing_higher_yes_11,missing_higher_yes_12,missing_higher_yes_13,missing_higher_yes_14,missing_higher_yes_15,missing_higher_yes_16,missing_higher_yes_17,missing_higher_yes_18,missing_absences_0,missing_absences_1,missing_absences_2,missing_absences_3,missing_absences_4,missing_absences_5,missing_absences_6,missing_absences_7,missing_absences_8,missing_absences_9,missing_absences_10,missing_absences_11,missing_absences_12,missing_absences_13,missing_absences_14,missing_absences_15,missing_absences_16,sigmas2,alpha0,alphas1,gammas0,gammas1
1271,0.0389475636140687,-0.1409077975331736,0.07547973733363524,0.06872483287542648,1.0695040521172214,0.25121627361439014,0.7681334526213006,-2.9977353670322726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3155265165376626,5.294065828352128,2.128379578760005,0.9420593634985374,-2.3049341017971994
1272,-0.10298421819616965,-0.1727624956371398,-0.010223470329939678,0.07481790554070136,1.0269855027531594,0.0592330369002847,0.651799457291883,0.17477877154134253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.123651837976101,5.294065828352128,2.128379578760005,-1.2710460583399756,-0.448228828729767
1273,0.028899650151346046,-0.12058787311085875,0.08605230299363013,0.02832347141707945,1.0660501490467096,0.3041161519202585,0.31353940387014106,-2.202038426893955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0256083681081964,5.294065828352128,2.128379578760005,0.7240718006140948,-0.2485153928062041
1274,-0.15307077158513108,-0.4211664696992619,-0.09002642814846479,0.02777999643877273,1.0391253765328075,0.3130889488366242,0.35485826919780494,1.759758037138524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375226063051893,5.294065828352128,2.128379578760005,0.759214305532019,-0.7140186590836964
1275,-0.01903592298083738,-0.46159275723689563,-0.0808273808949908,0.0033564026515231354,1.052973021467399,0.4136916799363625,1.214790869342881,-1.4707801212525993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69809696630541,5.294065828352128,2.128379578760005,0.7909411128869389,-1.5539302408904252
1276,-0.2098735362250172,-0.17095703679434215,0.10951994337322878,0.033062980386992,1.0312965819063207,0.07438836816856276,-0.1087861380790266,2.339532287686466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375145499148202,5.294065828352128,2.128379578760005,-0.10329974267284779,-0.3076269147468332
1277,-0.17643414055924023,-0.20790989620932046,-0.07936637494446601,0.061702828482128734,1.0591562341675493,0.12735108110688134,0.6078779996898884,1.0955971292304163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2902402287166406,5.294065828352128,2.128379578760005,-0.18766768176872708,-0.5497305015075558
1278,-0.0943341435502424,-0.2595416773825054,-0.05319806674365674,0.045497145537621686,1.0984855159204014,0.2530328096943535,0.4299615541875796,-0.3666582312744495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4814971453310397,5.294065828352128,2.128379578760005,1.277092238616358,-0.8359400260104564
1279,0.09823201132051879,-0.31677447087460736,0.07189423609598047,0.05838428796360347,1.0061310675281436,0.30665084233271683,0.6865942813441925,-3.127574876668504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231775373950464,5.294065828352128,2.128379578760005,-0.13203767182631254,-0.8084178042866136
1280,-0.05159660553423108,-0.28528775230033915,-0.01544938564974668,0.03083830439052968,1.055848686547866,0.2031442875198585,-0.31458257736841866,0.15449216965980864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053607696236284,5.294065828352128,2.128379578760005,-0.3491524645285864,-0.3216497117501396
1281,-0.07418634957700511,-0.3580237964010449,0.018785502464965305,0.048371956924744705,1.048774839729174,0.6488460795617064,-0.9912968974433772,0.7624039476145745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7374015254090347,5.294065828352128,2.128379578760005,-1.38965305311066,-1.0047063439833117
1282,-0.07406693272636623,-0.3669491514155758,0.06813055582254943,0.0684726892423648,1.1123904561257656,0.4215104224840617,-0.1864558309753233,-0.7037451974843918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7281887016642683,5.294065828352128,2.128379578760005,-0.23375407123297084,-1.6689765610968477
1283,-0.04960711270812522,-0.32621783004752525,-0.03174438602364701,0.03954961292536235,1.0666648266302439,0.5105898052388853,0.9153893154846902,-1.3147093510633792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244316509915754,5.294065828352128,2.128379578760005,-0.394190099254627,-1.7742473508917023
1284,-0.22609011856480665,-0.06409340796828294,-0.020598818639719733,0.03383653039224336,1.1160898782411224,0.5194818704066982,0.6017521727526266,1.4563646333711258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1493281234376145,5.294065828352128,2.128379578760005,0.64025006334574,-0.1740256406467129
1285,-0.07801541078673756,-0.3079012885447295,-0.08063473191775881,0.03525973858691007,1.0975393339574226,0.3165539704927636,0.4078361438974691,-0.5449675265097682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.873028763483225,5.294065828352128,2.128379578760005,0.9545416959845126,-0.5273730632545812
1286,-0.028332881972105803,-0.1746514958962303,-0.047924111439719676,0.05218154168066804,1.0863751504612766,0.15372190510958342,0.9138985483485711,-1.604206582160575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.056277171937675,5.294065828352128,2.128379578760005,-0.10524390524993757,-0.6778512842367396
1287,-0.17956175637103516,-0.30497245934717504,-0.056674344506865856,0.03597760441266401,1.0760669570874197,0.2872249408976172,-0.32053578035276387,2.124476187130255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5872018528446326,5.294065828352128,2.128379578760005,0.8030988161395692,-0.24601724757659366
1288,-0.18379988527752117,-0.20609162496575179,0.07671513844473193,0.05212216889502419,1.0474332235295976,0.11239992429497084,0.46983236025114816,1.2716248238430967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637983909913293,5.294065828352128,2.128379578760005,-0.861873084758839,-1.0191745835467427
1289,-0.16586754570624307,-0.586306889053156,-0.10847439654347768,0.040833951243705806,1.0755639513023731,0.16683643123921402,-0.05619722819646969,1.8765242308624241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9106521036659543,5.294065828352128,2.128379578760005,-0.7516086702940997,-0.9352159475745079
1290,-0.05898193251038557,-0.2752868095183946,-0.03717048539421815,0.04503502868769626,1.0977275797471282,0.41620102086426847,0.6697323383656212,-1.1870272805431448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.651225547136166,5.294065828352128,2.128379578760005,-1.0058541727923689,-0.7185417664096131
1291,-0.07761138183476869,-0.06141464707216804,-0.15459707636016393,0.03801792972445393,1.1345465378139978,0.10326851737497617,-0.12824381760383824,-0.2137154280021703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5581168013228304,5.294065828352128,2.128379578760005,-0.30075879510826825,-1.1876023079753915
1292,-0.07648201950691305,-0.31516050288452807,-0.07234155325452167,0.03441619245897257,1.0914306508346847,0.11495663498537129,0.6259718977612281,-0.6317465889099019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4746923712598754,5.294065828352128,2.128379578760005,0.28739161283255993,-0.5329264053118911
1293,-0.17023411101722555,-0.08380541228402305,-0.14300591981832658,0.04318989025771486,1.088061804740442,0.2606554183619771,0.30474718476589835,1.2776648617555784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1119442191346764,5.294065828352128,2.128379578760005,1.0369916858099477,-0.539947763911168
1294,0.024417377586866906,-0.0841184229178088,0.01764299510827057,0.05066347423457634,1.1057762886068936,0.33588950384728,-0.48531783200020495,-1.9089095908359357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8488976936074195,5.294065828352128,2.128379578760005,-0.9313125022783667,-1.063777269597702
1295,-0.0880045750721153,-0.5438075677630887,0.055771325685564234,0.044978295258939247,1.079814733327541,0.07540368146109591,-0.12995683337562502,0.2340373332393756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833580051563535,5.294065828352128,2.128379578760005,-0.989087823442328,-0.6323201224205135
1296,0.046232750587857196,-0.39683302833240164,-0.039164716428047065,0.058892373209746704,1.0481055405023276,0.3445251771405886,0.9297479882118189,-2.534194962034152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5055066673241155,5.294065828352128,2.128379578760005,0.13757244216159373,-2.1552421277548546
1297,-0.2280098250528641,-0.2915516919780988,-0.14038830651742185,0.04839590973840375,1.0770241881659868,0.2611786097312182,1.1470225436899435,1.7743824845211948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735717963591198,5.294065828352128,2.128379578760005,-0.6298212183029368,-0.28479056346374154
1298,0.059814697188683374,-0.4484705172673492,-0.06530195271026247,0.05743064226304216,1.0481284098293502,0.0702492359897273,1.1002319838824486,-2.9295180016511853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67297527584068,5.294065828352128,2.128379578760005,0.8143090047252147,-0.46295618058856036
1299,-0.1740017239629136,0.08275302316686556,0.13154058041797365,0.031395956388669904,1.1341699835620727,0.16524155307171054,0.24598775607072387,0.4066330837016452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5600266019818547,5.294065828352128,2.128379578760005,-0.5888801509810911,-0.4431806299610682
1300,-0.18018624745449086,-0.14561410620924942,-0.12153110921348531,0.06463403928621456,1.086305361301068,0.17401211669449085,0.20232202977733726,1.6425531288982893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01280845193655,5.294065828352128,2.128379578760005,-0.7025206699101392,-0.5674250171660049
1301,-0.12088886866892538,-0.20583273399469093,0.067597265000091,0.021630427507551172,1.031087869613307,0.5976042579980718,1.309027112316452,-0.3440279900615758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9159747092689736,5.294065828352128,2.128379578760005,-1.4495463396270614,-0.1704580760854692
1302,-0.18296768944397673,-0.24537695786267685,-0.12516849260417856,0.06474328510826696,1.0597069976101423,0.35987106289657433,0.7197363300652144,1.4380172315773396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.984341544203759,5.294065828352128,2.128379578760005,-0.5584893594492679,-0.39732997147330407
1303,-0.15158805247885737,-0.3917710406429894,0.0025851528273983415,0.02256379542438903,1.050752266325191,0.2993180534831196,0.9222121398963875,0.6643259188296761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5629121875353236,5.294065828352128,2.128379578760005,-0.3850755184210667,-0.22607718211250066
1304,-0.013831859638881228,-0.5229319343087006,-0.09634856978955073,0.044401216515961774,1.07654714203683,0.39331155153929315,0.2732645151590333,-0.9341856384249643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9091286774812866,5.294065828352128,2.128379578760005,-0.033234148579600296,-0.24994884536918233
1305,-0.10198760079758368,-0.39138230333799895,0.011965120668381546,0.06793272645145415,1.1015508427060268,0.44618868764113495,0.28095602262403013,-0.28397256690814765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005915579708807,5.294065828352128,2.128379578760005,0.14227230423651865,-0.428211986586596
1306,-0.09083637631408387,-0.35807301980670175,-0.006710308482666017,0.03875167485545826,1.0557821193844408,0.33869909588816277,0.46930096744869637,0.036717779872621564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6848353829309635,5.294065828352128,2.128379578760005,-0.6955271099566701,-1.027179453242772
1307,-0.17483387569988593,-0.4084688496472881,0.037645609414889994,0.04823349510408455,1.0570701730944452,-0.06619111156097379,-0.23856524988634703,1.984200477531914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8529577329329583,5.294065828352128,2.128379578760005,0.015501350685837675,-0.46958244094781754
1308,-0.16477896820378501,-0.28111730682978475,-0.11876519380754666,0.053823913046872375,1.0577689858627142,0.0919064103204228,0.24807862385760554,1.6188642094986885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003817351952924,5.294065828352128,2.128379578760005,0.47312537797770016,-0.44538114651583627
1309,-0.04867365893700037,-0.2919933448716343,-0.024499610112473584,0.026169432095863757,1.1151990806396048,0.556834272473833,-0.37378265822956425,-0.6636100142946283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9194250293369586,5.294065828352128,2.128379578760005,0.659434609448289,-0.6537036006748628
1310,0.045696864515923474,-0.07263298507957028,0.09176405174672905,0.043951840235672,1.1146736547394587,0.3721545805484163,0.39979047277883084,-3.414855796821902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9386155995009258,5.294065828352128,2.128379578760005,-0.040783090301991114,-0.5599184808851747
1311,-0.11019488273827778,-0.40750925110998726,0.03833345587468193,0.0393593718712559,1.0515906768791465,0.375120210996402,-0.14857968537265698,0.8176486854274769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4324288428560554,5.294065828352128,2.128379578760005,1.1629880609756742,-0.22145835697816907
1312,-0.19002857737490886,-0.18291662049253407,-0.11445535078747456,0.057866234765286295,1.082883923496825,0.06960488916394056,0.6946079599770908,1.566343769298125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7089978015703906,5.294065828352128,2.128379578760005,1.0039069587669174,-0.31667201181961235
1313,-0.06750221024726491,-0.09413024366371867,-0.1107337007402694,0.05446825496021037,1.120044794199725,0.7374085911731062,0.4262642744250843,-1.1962014942496761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.519547518699161,5.294065828352128,2.128379578760005,-0.5520357948248493,-0.46129887983499396
1314,-0.13176486414705957,-0.17727898622906824,-0.10905880083025864,0.04970159689913246,1.0822787413362556,0.40928575149719926,-0.05564744060836152,1.0186610159356952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11884929958997,5.294065828352128,2.128379578760005,-0.17143753873982323,-0.3378020434126669
1315,-0.046506702312456336,-0.46512639653111726,-0.1306120230713372,0.041412832762284836,1.0526038459005869,0.05319309369470354,0.6356886603691545,-0.3586540762058892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077309509110222,5.294065828352128,2.128379578760005,0.39696292726478677,-0.5364427711838451
1316,-0.19539016635841516,-0.4283683404315856,-0.09239441514689085,0.04542059305307655,1.0531262344919998,0.3111235741933596,0.6990889608465045,1.6463798822321782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9426947464385877,5.294065828352128,2.128379578760005,-0.29942733048780307,-0.29111285649589735
1317,-0.05384836598643399,-0.15952074743136363,0.14797701337390834,0.046889322078846635,1.015203592010715,0.024564394808399698,-0.4362133724662136,0.34454225223579577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147855496139903,5.294065828352128,2.128379578760005,0.06322642641442637,-0.5420771839564945
1318,0.03953179887535463,0.04029461398712769,0.018185114579718085,0.03909238449489799,1.0955380121598366,0.47860531815046614,0.8644083782884272,-3.329470731978116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8636545523822874,5.294065828352128,2.128379578760005,0.32018503211352145,-0.15157891144292335
1319,-0.17454628028200064,-0.35424226602682174,0.018900844300071964,0.038506862672468216,1.0963322528062895,0.008960786398018589,-0.046860374970408236,1.4965460613751393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.364019923154889,5.294065828352128,2.128379578760005,0.5447483798122769,-0.32753116785853215
1320,-0.1455116139275894,-0.307447752995018,-0.047972294827392854,0.041035986479576125,1.0598061300369284,0.6337370891156013,0.18870354532326045,0.9827434713817107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.028184282946787,5.294065828352128,2.128379578760005,-0.4016254697805818,-0.3661711554191085
1321,-0.23580047060272236,-0.11437357508330445,0.03839915854371565,0.04466407308676589,1.0112623066015223,0.5279481878412773,0.7650849562545529,2.2967074916617483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058873432243241,5.294065828352128,2.128379578760005,-0.42608928109772665,-0.4366500328765721
